id	address	lat	lon
2321426	улица Веденяпина, 7	56.235803631643755	43.87108871272378
2321430	улица Фучика, 10 к2	56.23377219167168	43.87794444937027
2321432	улица Веденяпина, 13	56.23407446800194	43.873250749205646
2321434	улица Веденяпина, 21	56.23218852640319	43.87582081249929
2321435	улица Фучика, 27	56.232597211172866	43.8770109566532
2321436	улица Веденяпина, 9	56.23551417803933	43.87167841352992
2321437	улица Веденяпина, 3	56.23724698395871	43.86947931542138
2321438	улица Фучика, 10 к1	56.23329888469254	43.87837106767211
2321439	улица Веденяпина, 15	56.23378498898621	43.873840438310474
2321441	улица Веденяпина, 19	56.23247802228693	43.8752311182881
2323163	улица Фучика, 10А	56.23474113675348	43.876504479666266
2323179	улица Фучика, 50	56.232461106076066	43.879506259544435
2323540	улица Нартова, 31	56.28175820211475	43.992682450705594
2323544	Медицинская улица, 13	56.28071832310351	43.991856456360196
2323552	улица Нартова, 31	56.281767671592974	43.99257675692611
2326956	улица Крылова, 5Б	56.278006421643546	43.98599605678065
2326976	улица Сурикова, 14	56.2773943427697	43.985260763954685
2326982	проспект Гагарина, 96	56.27552104837302	43.97859655258005
2326990	проспект Гагарина, 90	56.27642771713254	43.97969991515569
2326992	проспект Гагарина, 94	56.27582364652786	43.97938310722676
2327008	проспект Гагарина, 88	56.27672629116116	43.979208985959026
2327014	проспект Гагарина, 84	56.27750144768406	43.979618730764734
2327015	улица Сурикова, 14А	56.276594735811585	43.98516611234112
2327022	проспект Гагарина, 92	56.27611922769364	43.97889979978865
2327023	проспект Гагарина, 86	56.277064757397206	43.97987277107838
2327025	улица Терешковой, 1	56.275285818724804	43.9792198484868
2327026	улица Сурикова, 2	56.27783307660917	43.980366648280395
2327032	улица Крылова, 7	56.27695487643612	43.98572059303433
2327715	52	56.221042823077966	43.83432482068151
2327723	50	56.22074017420902	43.833487348104555
2327727	улица Минеева, 31	56.22196965438251	43.83410666471985
2329966	проспект Ленина, 45	56.28139266275856	43.92403671292918
2329969	улица Радио, 5	56.2831828649644	43.91749976190017
2329982	улица Радио, 7	56.282492545831936	43.91651520759106
2329983	Снежная улица, 25	56.283072294867196	43.91632540236789
2334071	проспект Ленина, 65	56.2727864273936	43.917389597792344
2334074	проспект Ленина, 69 к1	56.270684476456516	43.91578516819928
2334086	проспект Ленина, 67к1	56.27173603750153	43.916571212754214
2335774	проспект Бусыгина, 34	56.26756892577579	43.89199691115998
2335775		56.26809996938724	43.89128208538874
2335776	проспект Бусыгина, 34	56.26766949168542	43.89186154166798
2335778	проспект Бусыгина, 30	56.26847313335414	43.89316412763893
2335780	проспект Бусыгина, 30	56.26836374702199	43.89327629578749
2335852	Львовская улица, 8	56.269796831899946	43.886722602083324
2335854	Львовская улица, 2	56.26754596693552	43.88005982882359
2335856	улица Дьяконова, 23	56.26393452999598	43.884224928001686
2335857	Львовская улица, 4	56.26831679462545	43.88210091951998
2335860	улица Дьяконова, 19	56.26307697527394	43.882041464794185
2335861	улица Бурденко, 18	56.26526107082811	43.883248030780436
2335875	улица Дьяконова, 21	56.263517633625035	43.883108651131984
2336126	улица Ванеева, 229	56.283902743852565	44.03444948323793
2336129	улица Ванеева, 231	56.283984382678874	44.03548822569537
2336338	улица Новикова-Прибоя, 17А	56.27393468597473	43.9079991325085
2338792	улица Новикова-Прибоя, 14	56.265256537763854	43.918874576024976
2338843		56.25834730448573	43.91280556604881
2339813	Таганская улица, 11	56.27364749720783	43.923936486122514
2339911	Кузнечихинская улица, 100	56.29310894382619	44.033498491597015
2339912	улица Ванеева, 199	56.293281439330094	44.034137387350235
2341259	улица Героя Попова, 7	56.25771522079108	43.92345304864606
2342022	улица Ванеева, 96	56.29507964879416	44.035638878465676
2344237	улица Адмирала Нахимова, 10 к1	56.27017724664389	43.92223508078101
2344239	Таганская улица, 4 к2	56.27119167164779	43.92339799336633
2344241	Таганская улица, 4/4	56.270389572351675	43.924058630296365
2344242	улица Адмирала Нахимова, 10	56.26989757363197	43.922622740942636
2344247	Таганская улица, 4 к3	56.27067073349838	43.92310735080151
2344373	улица Подводников, 4	56.2725159888779	43.926850114916064
2344374	улица Глеба Успенского, 8	56.27004537097263	43.92786325695461
2347347	улица Глеба Успенского, 9	56.270537436795685	43.93066732635298
2348732	Норвежская улица, 4	56.296126736049324	44.02617922897026
2348733	Норвежская улица, 6	56.29653132124843	44.029006489900425
2348743	Эльтонская улица, 21А	56.29773393271608	44.028196745556464
2348948	Композиторская улица, 1	56.27140933681293	43.932402897615866
2348951	улица Глеба Успенского, 9А	56.269845722130974	43.930981515566806
2348954	Композиторская улица, 8А	56.26997086082467	43.932135939573755
2348957	улица Паскаля, 11	56.26967735084609	43.93323939056933
2348961	улица Глеба Успенского, 9Б	56.270237036046886	43.93154007766013
2350136	проспект Ленина, 6	56.29864957257731	43.938781419685824
2350139	проспект Ленина, 10	56.297947843655955	43.938643848224025
2350144	улица Июльских Дней, 9	56.303285432469345	43.94226516096033
2350156	проспект Ленина, 8	56.298277040536206	43.93808691589089
2350158	улица Июльских Дней, 21/96	56.30123795434153	43.940820940736394
2350789	улица Октябрьской Революции, 64	56.30773298149235	43.936908484073015
2350794	улица Октябрьской Революции, 78	56.302120272542	43.939878705095246
2350796	улица Октябрьской Революции, 66	56.30735392496791	43.936868666538714
2355716	улица Надежды Сусловой, 26	56.3043824188416	44.046139986678796
2355922	улица имени Генерала Ивлиева И.Д., 30 к1	56.29176054109354	44.0533409413101
2355926	улица Богородского, 7 к3	56.29405272568743	44.04459552780333
2355930	улица Богородского, 7 к2	56.29448974047874	44.044210948041886
2361804	Юбилейная улица, 28	56.292009984620435	44.01882897263687
2361811	Моховая улица, 18	56.29363054764736	44.01451075998533
2361815	улица Бекетова, 52	56.29348889090287	44.0148793988793
2361816	улица Бекетова, 43	56.29289387598982	44.01507636389146
2362615	Снежная улица, 4	56.28980105288848	43.919514497439025
2362620	улица Премудрова, 7 к1	56.291403632184625	43.91358565902063
2362753	Кировская улица, 14	56.28889011544158	43.91366606239394
2364840	проспект Ленина, 35	56.28652595484999	43.92746054886105
2367033	улица Премудрова, 10 к2	56.293461582508286	43.92068185079355
2367037	улица Премудрова, 8 к1	56.293490921013706	43.91772286418298
2367041	улица Премудрова, 18 к1	56.29116622448389	43.921141093379134
2367042	улица Премудрова, 10 к3	56.29376041483133	43.920515781956894
2368977	улица имени Генерала Ивлиева И.Д., 1	56.29989760000001	44.04917785
2372346	улица Космонавта Комарова, 12	56.282068262017944	43.931025159444935
2372562	Заречный бульвар, 3	56.28452705314981	43.93746963916683
2372563	Заречный бульвар, 1	56.285305217013786	43.93407716048244
